plate_map_name	cell_line	time_point	well_position	broad_sample	mg_per_ml	mmoles_per_liter	solvent	volume_ul	amount_mg
LKCP001_MCF7_48H	MCF7	48H	J23	BRD-K73237276-001-01-0	0.4166365	1	DMSO	10	0.004
LKCP001_MCF7_48H	MCF7	48H	J24	BRD-K73237276-001-01-0	0.041663650000000003	0.1	DMSO	10	0
LKCP001_MCF7_48H	MCF7	48H	K01	BRD-K13154216-001-02-1	9.582244	10	DMSO	10	0.096
LKCP001_MCF7_48H	MCF7	48H	K02	BRD-K13154216-001-02-1	0.9582244	1	DMSO	10	0.01
LKCP001_MCF7_48H	MCF7	48H	K03	BRD-K13154216-001-02-1	0.09582244	0.1	DMSO	10	0.001
LKCP001_MCF7_48H	MCF7	48H	K04	BRD-K53517854-050-16-4	4.344068	10	DMSO	10	0.043
LKCP001_MCF7_48H	MCF7	48H	K05	BRD-K53517854-050-16-4	0.4344068	1	DMSO	10	0.004
LKCP001_MCF7_48H	MCF7	48H	K06	BRD-K53517854-050-16-4	0.04344068	0.1	DMSO	10	0
LKCP001_MCF7_48H	MCF7	48H	K07	NA	NA	NA	DMSO	10	0
LKCP001_MCF7_48H	MCF7	48H	K08	NA	NA	NA	DMSO	10	0
LKCP001_MCF7_48H	MCF7	48H	K09	NA	NA	NA	DMSO	10	0
LKCP001_MCF7_48H	MCF7	48H	K10	NA	NA	NA	DMSO	10	0
LKCP001_MCF7_48H	MCF7	48H	K11	NA	NA	NA	DMSO	10	0
LKCP001_MCF7_48H	MCF7	48H	K12	NA	NA	NA	DMSO	10	0
LKCP001_MCF7_48H	MCF7	48H	K13	BRD-K13662825-001-02-6	3.96486	10	DMSO	10	0.04
LKCP001_MCF7_48H	MCF7	48H	K14	BRD-K13662825-001-02-6	0.396486	1	DMSO	10	0.004
LKCP001_MCF7_48H	MCF7	48H	K15	BRD-K13662825-001-02-6	0.0396486	0.1	DMSO	10	0
LKCP001_MCF7_48H	MCF7	48H	K16	BRD-K45542189-048-15-5	3.914168	10	DMSO	10	0.039
LKCP001_MCF7_48H	MCF7	48H	K17	BRD-K45542189-048-15-5	0.3914168	1	DMSO	10	0.004
LKCP001_MCF7_48H	MCF7	48H	K18	BRD-K45542189-048-15-5	0.03914168	0.1	DMSO	10	0
LKCP001_MCF7_48H	MCF7	48H	K19	BRD-K05619559-001-12-7	4.675145	10	DMSO	10	0.047
LKCP001_MCF7_48H	MCF7	48H	K20	BRD-K05619559-001-12-7	0.4675145	1	DMSO	10	0.005
LKCP001_MCF7_48H	MCF7	48H	K21	BRD-K05619559-001-12-7	0.04675145	0.1	DMSO	10	0
LKCP001_MCF7_48H	MCF7	48H	K22	BRD-A06935312-001-03-5	5.167092	10	DMSO	10	0.052
LKCP001_MCF7_48H	MCF7	48H	K23	BRD-A06935312-001-03-5	0.5167092	1	DMSO	10	0.005
LKCP001_MCF7_48H	MCF7	48H	K24	BRD-A06935312-001-03-5	0.05167092	0.1	DMSO	10	0.001
LKCP001_MCF7_48H	MCF7	48H	L01	BRD-K56195681-001-01-0	3.834591	10	DMSO	10	0.038
LKCP001_MCF7_48H	MCF7	48H	L02	BRD-K56195681-001-01-0	0.3834591	1	DMSO	10	0.004
LKCP001_MCF7_48H	MCF7	48H	L03	BRD-K56195681-001-01-0	0.03834591	0.1	DMSO	10	0
LKCP001_MCF7_48H	MCF7	48H	L04	BRD-K42417338-045-01-9	4.775473	10	DMSO	10	0.048
LKCP001_MCF7_48H	MCF7	48H	L05	BRD-K42417338-045-01-9	0.4775473	1	DMSO	10	0.005
LKCP001_MCF7_48H	MCF7	48H	L06	BRD-K42417338-045-01-9	0.04775473	0.1	DMSO	10	0
LKCP001_MCF7_48H	MCF7	48H	L07	BRD-A08545410-311-03-4	4.98911	10	DMSO	10	0.05
LKCP001_MCF7_48H	MCF7	48H	L08	BRD-A08545410-311-03-4	0.498911	1	DMSO	10	0.005
LKCP001_MCF7_48H	MCF7	48H	L09	BRD-A08545410-311-03-4	0.0498911	0.1	DMSO	10	0
LKCP001_MCF7_48H	MCF7	48H	L10	BRD-K49328571-001-27-5	4.88006	10	DMSO	10	0.049
LKCP001_MCF7_48H	MCF7	48H	L11	BRD-K49328571-001-27-5	0.488006	1	DMSO	10	0.005
LKCP001_MCF7_48H	MCF7	48H	L12	BRD-K49328571-001-27-5	0.0488006	0.1	DMSO	10	0
LKCP001_MCF7_48H	MCF7	48H	L13	BRD-K47554101-001-01-2	3.943974	10	DMSO	10	0.039
LKCP001_MCF7_48H	MCF7	48H	L14	BRD-K47554101-001-01-2	0.3943974	1	DMSO	10	0.004
LKCP001_MCF7_48H	MCF7	48H	L15	BRD-K47554101-001-01-2	0.03943974	0.1	DMSO	10	0
LKCP001_MCF7_48H	MCF7	48H	L16	BRD-K44844162-001-01-6	4.605315	10	DMSO	10	0.046
LKCP001_MCF7_48H	MCF7	48H	L17	BRD-K44844162-001-01-6	0.4605315	1	DMSO	10	0.005
LKCP001_MCF7_48H	MCF7	48H	L18	BRD-K44844162-001-01-6	0.04605315	0.1	DMSO	10	0
LKCP001_MCF7_48H	MCF7	48H	L19	BRD-A25619068-003-03-4	1.29867	5	DMSO	10	0.013
LKCP001_MCF7_48H	MCF7	48H	L20	BRD-A25619068-003-03-4	0.129867	0.5	DMSO	10	0.001
LKCP001_MCF7_48H	MCF7	48H	L21	BRD-A25619068-003-03-4	0.0129867	0.05	DMSO	10	0
LKCP001_MCF7_48H	MCF7	48H	L22	BRD-K07857022-002-01-1	4.425479	10	DMSO	10	0.044
LKCP001_MCF7_48H	MCF7	48H	L23	BRD-K07857022-002-01-1	0.4425479	1	DMSO	10	0.004
LKCP001_MCF7_48H	MCF7	48H	L24	BRD-K07857022-002-01-1	0.04425479	0.1	DMSO	10	0
LKCP001_MCF7_48H	MCF7	48H	M01	BRD-K35189033-001-30-3	3.124458	10	DMSO	10	0.031
LKCP001_MCF7_48H	MCF7	48H	M02	BRD-K35189033-001-30-3	0.3124458	1	DMSO	10	0.003
LKCP001_MCF7_48H	MCF7	48H	M03	BRD-K35189033-001-30-3	0.03124458	0.1	DMSO	10	0
LKCP001_MCF7_48H	MCF7	48H	M04	BRD-K11717138-001-16-2	4.24083	10	DMSO	10	0.042
LKCP001_MCF7_48H	MCF7	48H	M05	BRD-K11717138-001-16-2	0.424083	1	DMSO	10	0.004
LKCP001_MCF7_48H	MCF7	48H	M06	BRD-K11717138-001-16-2	0.0424083	0.1	DMSO	10	0
LKCP001_MCF7_48H	MCF7	48H	M07	BRD-K34022604-001-04-1	3.03677	10	DMSO	10	0.03
LKCP001_MCF7_48H	MCF7	48H	M08	BRD-K34022604-001-04-1	0.303677	1	DMSO	10	0.003
LKCP001_MCF7_48H	MCF7	48H	M09	BRD-K34022604-001-04-1	0.0303677	0.1	DMSO	10	0
LKCP001_MCF7_48H	MCF7	48H	M10	BRD-K28822270-001-03-7	3.655683421	10.462596187805	DMSO	10	0.037
LKCP001_MCF7_48H	MCF7	48H	M11	BRD-K28822270-001-03-7	0.365568342	1.0462596184943	DMSO	10	0.004
LKCP001_MCF7_48H	MCF7	48H	M12	BRD-K28822270-001-03-7	0.036556834	0.104625961277028	DMSO	10	0
LKCP001_MCF7_48H	MCF7	48H	M13	BRD-K17743125-001-07-6	3.18348	10	DMSO	10	0.032
LKCP001_MCF7_48H	MCF7	48H	M14	BRD-K17743125-001-07-6	0.318348	1	DMSO	10	0.003
LKCP001_MCF7_48H	MCF7	48H	M15	BRD-K17743125-001-07-6	0.0318348	0.1	DMSO	10	0
LKCP001_MCF7_48H	MCF7	48H	M16	BRD-A31159102-003-13-0	3.457870696	10	DMSO	10	0.035
LKCP001_MCF7_48H	MCF7	48H	M17	BRD-A31159102-003-13-0	0.34578707	1.00000000115678	DMSO	10	0.003
LKCP001_MCF7_48H	MCF7	48H	M18	BRD-A31159102-003-13-0	0.034578707	0.100000000115678	DMSO	10	0
LKCP001_MCF7_48H	MCF7	48H	M19	BRD-K77908580-001-05-4	3.764085	10	DMSO	10	0.038
LKCP001_MCF7_48H	MCF7	48H	M20	BRD-K77908580-001-05-4	0.3764085	1	DMSO	10	0.004
LKCP001_MCF7_48H	MCF7	48H	M21	BRD-K77908580-001-05-4	0.037640849999999997	0.1	DMSO	10	0
LKCP001_MCF7_48H	MCF7	48H	M22	BRD-K74065929-001-08-0	5.294018927	10.0330648894775	DMSO	10	0.053
LKCP001_MCF7_48H	MCF7	48H	M23	BRD-K74065929-001-08-0	0.529401893	1.0033064895163	DMSO	10	0.005
LKCP001_MCF7_48H	MCF7	48H	M24	BRD-K74065929-001-08-0	0.052940189	0.100330648383079	DMSO	10	0.001
LKCP001_MCF7_48H	MCF7	48H	N01	BRD-K36280065-001-01-1	3.123696	10	DMSO	10	0.031
LKCP001_MCF7_48H	MCF7	48H	N02	BRD-K36280065-001-01-1	0.3123696	1	DMSO	10	0.003
LKCP001_MCF7_48H	MCF7	48H	N03	BRD-K36280065-001-01-1	0.03123696	0.1	DMSO	10	0
LKCP001_MCF7_48H	MCF7	48H	N04	BRD-K37991163-050-05-1	4.454375632	10	DMSO	10	0.045
LKCP001_MCF7_48H	MCF7	48H	N05	BRD-K37991163-050-05-1	0.445437563	0.999999999551003	DMSO	10	0.004
LKCP001_MCF7_48H	MCF7	48H	N06	BRD-K37991163-050-05-1	0.044543756	0.0999999992816053	DMSO	10	0
LKCP001_MCF7_48H	MCF7	48H	N07	BRD-K31342827-001-10-4	4.124837	10	DMSO	10	0.041
LKCP001_MCF7_48H	MCF7	48H	N08	BRD-K31342827-001-10-4	0.4124837	1	DMSO	10	0.004
LKCP001_MCF7_48H	MCF7	48H	N09	BRD-K31342827-001-10-4	0.04124837	0.1	DMSO	10	0
LKCP001_MCF7_48H	MCF7	48H	N10	BRD-K28456624-001-02-9	4.546844	10	DMSO	10	0.045
LKCP001_MCF7_48H	MCF7	48H	N11	BRD-K28456624-001-02-9	0.4546844	1	DMSO	10	0.005
LKCP001_MCF7_48H	MCF7	48H	N12	BRD-K28456624-001-02-9	0.04546844	0.1	DMSO	10	0
LKCP001_MCF7_48H	MCF7	48H	N13	BRD-K17705806-003-05-1	4.47957	10	DMSO	10	0.045
LKCP001_MCF7_48H	MCF7	48H	N14	BRD-K17705806-003-05-1	0.447957	1	DMSO	10	0.004
LKCP001_MCF7_48H	MCF7	48H	N15	BRD-K17705806-003-05-1	0.0447957	0.1	DMSO	10	0
LKCP001_MCF7_48H	MCF7	48H	N16	BRD-K17555800-001-01-9	5.13004	10	DMSO	10	0.051
LKCP001_MCF7_48H	MCF7	48H	N17	BRD-K17555800-001-01-9	0.513004	1	DMSO	10	0.005
LKCP001_MCF7_48H	MCF7	48H	N18	BRD-K17555800-001-01-9	0.0513004	0.1	DMSO	10	0.001
LKCP001_MCF7_48H	MCF7	48H	N19	BRD-A26503646-001-14-1	3.024079	10	DMSO	10	0.03
LKCP001_MCF7_48H	MCF7	48H	N20	BRD-A26503646-001-14-1	0.3024079	1	DMSO	10	0.003
LKCP001_MCF7_48H	MCF7	48H	N21	BRD-A26503646-001-14-1	0.03024079	0.1	DMSO	10	0
LKCP001_MCF7_48H	MCF7	48H	N22	BRD-K70301876-034-06-1	4.144268	10	DMSO	10	0.041
LKCP001_MCF7_48H	MCF7	48H	N23	BRD-K70301876-034-06-1	0.4144268	1	DMSO	10	0.004
LKCP001_MCF7_48H	MCF7	48H	N24	BRD-K70301876-034-06-1	0.04144268	0.1	DMSO	10	0
LKCP001_MCF7_48H	MCF7	48H	O01	NA	NA	NA	DMSO	10	0
LKCP001_MCF7_48H	MCF7	48H	O02	NA	NA	NA	DMSO	10	0
LKCP001_MCF7_48H	MCF7	48H	O03	NA	NA	NA	DMSO	10	0
LKCP001_MCF7_48H	MCF7	48H	O04	NA	NA	NA	DMSO	10	0
LKCP001_MCF7_48H	MCF7	48H	O05	NA	NA	NA	DMSO	10	0
LKCP001_MCF7_48H	MCF7	48H	O06	NA	NA	NA	DMSO	10	0
LKCP001_MCF7_48H	MCF7	48H	O07	BRD-K97472745-001-01-8	3.084141	10	DMSO	10	0.031
LKCP001_MCF7_48H	MCF7	48H	O08	BRD-K97472745-001-01-8	0.3084141	1	DMSO	10	0.003
LKCP001_MCF7_48H	MCF7	48H	O09	BRD-K97472745-001-01-8	0.03084141	0.1	DMSO	10	0
LKCP001_MCF7_48H	MCF7	48H	O10	BRD-K05104363-001-02-7	4.7866	10	DMSO	10	0.048
LKCP001_MCF7_48H	MCF7	48H	O11	BRD-K05104363-001-02-7	0.47866	1	DMSO	10	0.005
LKCP001_MCF7_48H	MCF7	48H	O12	BRD-K05104363-001-02-7	0.047866	0.1	DMSO	10	0
LKCP001_MCF7_48H	MCF7	48H	O13	BRD-A73741725-001-01-0	2.964034	10	DMSO	10	0.03
LKCP001_MCF7_48H	MCF7	48H	O14	BRD-A73741725-001-01-0	0.2964034	1	DMSO	10	0.003
LKCP001_MCF7_48H	MCF7	48H	O15	BRD-A73741725-001-01-0	0.02964034	0.1	DMSO	10	0
LKCP001_MCF7_48H	MCF7	48H	O16	BRD-A36331462-001-01-3	5.32609	10	DMSO	10	0.053
LKCP001_MCF7_48H	MCF7	48H	O17	BRD-A36331462-001-01-3	0.532609	1	DMSO	10	0.005
LKCP001_MCF7_48H	MCF7	48H	O18	BRD-A36331462-001-01-3	0.0532609	0.1	DMSO	10	0.001
LKCP001_MCF7_48H	MCF7	48H	O19	BRD-K17075857-001-15-0	2.14048	10	DMSO	10	0.021
LKCP001_MCF7_48H	MCF7	48H	O20	BRD-K17075857-001-15-0	0.214048	1	DMSO	10	0.002
LKCP001_MCF7_48H	MCF7	48H	O21	BRD-K17075857-001-15-0	0.0214048	0.1	DMSO	10	0
LKCP001_MCF7_48H	MCF7	48H	O22	BRD-K03390685-001-01-7	5.3131	10	DMSO	10	0.053
LKCP001_MCF7_48H	MCF7	48H	O23	BRD-K03390685-001-01-7	0.53131	1	DMSO	10	0.005
LKCP001_MCF7_48H	MCF7	48H	O24	BRD-K03390685-001-01-7	0.053131	0.1	DMSO	10	0.001
LKCP001_MCF7_48H	MCF7	48H	P01	BRD-K16803204-001-01-6	4.25504	10	DMSO	10	0.043
LKCP001_MCF7_48H	MCF7	48H	P02	BRD-K16803204-001-01-6	0.425504	1	DMSO	10	0.004
LKCP001_MCF7_48H	MCF7	48H	P03	BRD-K16803204-001-01-6	0.0425504	0.1	DMSO	10	0
LKCP001_MCF7_48H	MCF7	48H	P04	BRD-K04887706-001-10-7	5.516404	10	DMSO	10	0.055
LKCP001_MCF7_48H	MCF7	48H	P05	BRD-K04887706-001-10-7	0.5516404	1	DMSO	10	0.006
LKCP001_MCF7_48H	MCF7	48H	P06	BRD-K04887706-001-10-7	0.05516404	0.1	DMSO	10	0.001
LKCP001_MCF7_48H	MCF7	48H	P07	BRD-K07572174-001-17-0	3.683799	10	DMSO	10	0.037
LKCP001_MCF7_48H	MCF7	48H	P08	BRD-K07572174-001-17-0	0.3683799	1	DMSO	10	0.004
LKCP001_MCF7_48H	MCF7	48H	P09	BRD-K07572174-001-17-0	0.03683799	0.1	DMSO	10	0
LKCP001_MCF7_48H	MCF7	48H	P10	BRD-A92537424-001-03-9	3.374553	10	DMSO	10	0.034
LKCP001_MCF7_48H	MCF7	48H	P11	BRD-A92537424-001-03-9	0.3374553	1	DMSO	10	0.003
LKCP001_MCF7_48H	MCF7	48H	P12	BRD-A92537424-001-03-9	0.03374553	0.1	DMSO	10	0
LKCP001_MCF7_48H	MCF7	48H	P13	BRD-A62025033-001-02-6	10.302871	10	DMSO	10	0.103
LKCP001_MCF7_48H	MCF7	48H	P14	BRD-A62025033-001-02-6	1.0302871	1	DMSO	10	0.01
LKCP001_MCF7_48H	MCF7	48H	P15	BRD-A62025033-001-02-6	0.10302871	0.1	DMSO	10	0.001
LKCP001_MCF7_48H	MCF7	48H	P16	BRD-A30051119-315-02-2	7.8175948	10	DMSO	10	0.078
LKCP001_MCF7_48H	MCF7	48H	P17	BRD-A30051119-315-02-2	0.78175948	1	DMSO	10	0.008
LKCP001_MCF7_48H	MCF7	48H	P18	BRD-A30051119-315-02-2	0.078175948	0.1	DMSO	10	0.001
LKCP001_MCF7_48H	MCF7	48H	P19	BRD-K16730910-001-02-4	4.82815	10	DMSO	10	0.048
LKCP001_MCF7_48H	MCF7	48H	P20	BRD-K16730910-001-02-4	0.482815	1	DMSO	10	0.005
LKCP001_MCF7_48H	MCF7	48H	P21	BRD-K16730910-001-02-4	0.0482815	0.1	DMSO	10	0
LKCP001_MCF7_48H	MCF7	48H	P22	BRD-K49456274-001-01-9	5.41022	10	DMSO	10	0.054
LKCP001_MCF7_48H	MCF7	48H	P23	BRD-K49456274-001-01-9	0.541022	1	DMSO	10	0.005
LKCP001_MCF7_48H	MCF7	48H	P24	BRD-K49456274-001-01-9	0.0541022	0.1	DMSO	10	0.001
